    58 (Waypoint ICAO:GAN -0.694300 73.155500) (Waypoint ICAO:DANTY 31.483300 70.466400) 3589.2 0.316 0.0 0.0 -5.1
    59 (Waypoint ICAO:PUPOD -1.702800 73.010300) (Waypoint ICAO:KALGA 32.900000 71.992800) 3849.1 0.492 0.0 0.1 -3.1
    60 (Waypoint ICAO:LATEP -6.171700 75.000000) (Waypoint ICAO:KC015 24.917400 67.203100) 3558.5 0.322 0.0 0.0 -13.6
    61 (Waypoint ICAO:GUDUG -7.076700 75.000000) (Waypoint ICAO:KODAR 27.666900 67.033300) 3957.1 0.642 0.0 0.0 -12.4
    62 (Waypoint ICAO:GAN -0.694300 73.155500) (Waypoint ICAO:KUNAR 31.716700 70.383100) 3615.8 0.293 0.0 0.0 -5.1
    63 (Waypoint ICAO:GAN -0.694300 73.155500) (Waypoint ICAO:SAJAN 32.638100 70.369700) 3717.9 0.558 0.0 0.1 -5.0
    64 (Waypoint ICAO:SUNAN -0.476700 78.000000) (Waypoint ICAO:TULIS 17.509200 46.437800) 3991.7 0.439 0.0 0.0 -58.5
    65 (Airport IATA:RRG -19.758000 63.361000) (Waypoint ICAO:MLE 4.193400 73.530700) 2886.0 0.369 0.1 0.0 22.3
    66 (Airport IATA:RRG -19.758000 63.361000) (Waypoint ICAO:MLE24 4.287300 73.566600) 2897.2 0.105 0.0 0.0 22.3
    67 (Airport IATA:KDM 0.488000 72.997000) (Waypoint ICAO:MINWI 32.383600 71.457000) 3550.3 0.371 0.0 0.1 -3.6
    68 (Airport IATA:KDM 0.488000 72.997000) (Waypoint ICAO:PARTA 33.319700 71.231100) 3655.4 0.728 0.0 0.2 -3.8
    69 (Airport IATA:KDM 0.488000 72.997000) (Waypoint ICAO:SARDA 31.076700 71.409700) 3405.4 0.517 0.0 0.1 -3.8
    70 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:ATBEX 25.127500 53.838600) 3338.9 0.042 0.0 0.0 -37.7
    71 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:AUH 24.443200 54.646500) 3227.7 0.390 0.0 0.2 -37.5
    72 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:AUH01 24.451000 54.630300) 3229.5 0.366 0.0 0.2 -37.5
    73 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:AUH02 24.420000 54.672700) 3224.0 0.399 0.0 0.2 -37.5
    74 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:AUH03 24.466700 54.598100) 3232.9 0.320 0.0 0.2 -37.5
